,0,1
13392,ENSG00000183114,FAM43B
13393,ENSG00000183117,CSMD1
13394,ENSG00000183128,CALHM3
13395,ENSG00000183134,PTGDR2
13396,ENSG00000183137,CEP57L1
13397,ENSG00000183145,RIPPLY3
13398,ENSG00000183150,GPR19
13399,ENSG00000183153,GJD3
13400,ENSG00000183155,RABIF
13401,ENSG00000183160,TMEM119
13402,ENSG00000183161,FANCF
13403,ENSG00000183166,CALN1
13404,ENSG00000183185,GABRR3
13405,ENSG00000183186,C2CD4C
13406,ENSG00000183196,CHST6
13407,ENSG00000183206,POTEC
13408,ENSG00000183207,RUVBL2
13409,ENSG00000183208,GDPGP1
13410,ENSG00000183230,CTNNA3
13411,ENSG00000183242,WT1-AS
13412,ENSG00000183246,RIMBP3C
13413,ENSG00000183248,PRR36
13414,ENSG00000183250,LINC01547
13415,ENSG00000183251,OR51B4
13416,ENSG00000183255,PTTG1IP
13417,ENSG00000183258,DDX41
13418,ENSG00000183260,ABHD16B
13419,ENSG00000183269,OR52E8
13420,ENSG00000183273,CCDC60
13421,ENSG00000183281,PLGLB1
13422,ENSG00000183283,DAZAP2
13423,ENSG00000183287,CCBE1
13424,ENSG00000183304,FAM9A
13425,ENSG00000183305,MAGEA2B
13426,ENSG00000183309,ZNF623
13427,ENSG00000183317,EPHA10
13428,ENSG00000183318,SPDYE4
13429,ENSG00000183323,CCDC125
13430,ENSG00000183324,REC114
13431,ENSG00000183336,BOLA2
13432,ENSG00000183337,BCOR
13433,ENSG00000183340,JRKL
13434,ENSG00000183347,GBP6
13435,ENSG00000183378,OVCH2
13436,ENSG00000183379,SYNDIG1L
13437,ENSG00000183386,FHL3
13438,ENSG00000183395,PMCH
13439,ENSG00000183396,TMEM89
13440,ENSG00000183401,CCDC159
13441,ENSG00000183421,RIPK4
13442,ENSG00000183423,LRIT3
13443,ENSG00000183431,SF3A3
13444,ENSG00000183434,TFDP3
13445,ENSG00000183439,TRIM61
13446,ENSG00000183454,GRIN2A
13447,ENSG00000183463,URAD
13448,ENSG00000183470,FLJ40288
13449,ENSG00000183474,GTF2H2C
13450,ENSG00000183475,ASB7
13451,ENSG00000183476,SH2D7
13452,ENSG00000183479,TREX2
13453,ENSG00000183484,GPR132
13454,ENSG00000183486,MX2
13455,ENSG00000183495,EP400
13456,ENSG00000183496,MEX3B
13457,ENSG00000183513,COA5
13458,ENSG00000183527,PSMG1
13459,ENSG00000183530,PRR14L
13460,ENSG00000183542,KLRC4
13461,ENSG00000183549,ACSM5
13462,ENSG00000183560,IZUMO1R
13463,ENSG00000183569,SERHL2
13464,ENSG00000183570,PCBP3
13465,ENSG00000183571,PGPEP1L
13466,ENSG00000183576,SETD3
13467,ENSG00000183578,TNFAIP8L3
13468,ENSG00000183579,ZNRF3
13469,ENSG00000183580,FBXL7
13470,ENSG00000183597,TANGO2
13471,ENSG00000183605,SFXN4
13472,ENSG00000183607,GKN2
13473,ENSG00000183615,FAM167B
13474,ENSG00000183617,MRPL54
13475,ENSG00000183621,ZNF438
13476,ENSG00000183624,HMCES
13477,ENSG00000183625,CCR3
13478,ENSG00000183628,DGCR6
13479,ENSG00000183631,PRR32
13480,ENSG00000183632,TP53TG3
13481,ENSG00000183638,RP1L1
13482,ENSG00000183643,C15orf32
13483,ENSG00000183647,ZNF530
13484,ENSG00000183648,NDUFB1
13485,ENSG00000183655,KLHL25
13486,ENSG00000183668,PSG9
13487,ENSG00000183682,BMP8A
13488,ENSG00000183684,ALYREF
13489,ENSG00000183690,EFHC2
13490,ENSG00000183691,NOG
13491,ENSG00000183695,MRGPRX2
13492,ENSG00000183696,UPP1
13493,ENSG00000183709,IFNL2
13494,ENSG00000183715,OPCML
13495,ENSG00000183718,TRIM52
13496,ENSG00000183723,CMTM4
13497,ENSG00000183726,TMEM50A
13498,ENSG00000183733,FIGLA
13499,ENSG00000183734,ASCL2
13500,ENSG00000183735,TBK1
13501,ENSG00000183741,CBX6
13502,ENSG00000183742,MACC1
13503,ENSG00000183747,ACSM2A
13504,ENSG00000183760,ACP7
13505,ENSG00000183762,KREMEN1
13506,ENSG00000183763,TRAIP
13507,ENSG00000183765,CHEK2
13508,ENSG00000183770,FOXL2
13509,ENSG00000183773,AIFM3
13510,ENSG00000183775,KCTD16
13511,ENSG00000183778,B3GALT5
13512,ENSG00000183779,ZNF703
13513,ENSG00000183780,SLC35F3
13514,ENSG00000183783,KCTD8
13515,ENSG00000183785,TUBA8
13516,ENSG00000183793,NPIPA5
13517,ENSG00000183798,EMILIN3
13518,ENSG00000183801,OLFML1
13519,ENSG00000183807,FAM162B
13520,ENSG00000183808,RBM12B
13521,ENSG00000183813,CCR4
13522,ENSG00000183814,LIN9
13523,ENSG00000183826,BTBD9
13524,ENSG00000183828,NUDT14
13525,ENSG00000183837,PNMA3
13526,ENSG00000183840,GPR39
13527,ENSG00000183844,FAM3B
13528,ENSG00000183850,ZNF730
13529,ENSG00000183862,CNGA2
13530,ENSG00000183864,TOB2
13531,ENSG00000183873,SCN5A
13532,ENSG00000183876,ARSI
13533,ENSG00000183891,TTC32
13534,ENSG00000183908,LRRC55
13535,ENSG00000183914,DNAH2
13536,ENSG00000183918,SH2D1A
13537,ENSG00000183921,SDR42E2
13538,ENSG00000183943,PRKX
13539,ENSG00000183955,KMT5A
13540,ENSG00000183960,KCNH8
13541,ENSG00000183963,SMTN
13542,ENSG00000183971,NPW
13543,ENSG00000183977,PP2D1
13544,ENSG00000183978,COA3
13545,ENSG00000183979,NPB
13546,ENSG00000184005,ST6GALNAC3
13547,ENSG00000184007,PTP4A2
13548,ENSG00000184012,TMPRSS2
13549,ENSG00000184014,DENND5A
13550,ENSG00000184022,OR2T10
13551,ENSG00000184029,DSCR4
13552,ENSG00000184033,CTAG1B
13553,ENSG00000184047,DIABLO
13554,ENSG00000184056,VPS33B
13555,ENSG00000184058,TBX1
13556,ENSG00000184060,ADAP2
13557,ENSG00000184076,UQCR10
13558,ENSG00000184083,FAM120C
13559,ENSG00000184108,TRIML1
13560,ENSG00000184110,EIF3C
13561,ENSG00000184113,CLDN5
13562,ENSG00000184117,NIPSNAP1
13563,ENSG00000184144,CNTN2
13564,ENSG00000184156,KCNQ3
13565,ENSG00000184160,ADRA2C
13566,ENSG00000184162,NR2C2AP
13567,ENSG00000184164,CRELD2
13568,ENSG00000184178,SCFD2
13569,ENSG00000184182,UBE2F
13570,ENSG00000184185,KCNJ12
13571,ENSG00000184194,GPR173
13572,ENSG00000184203,PPP1R2
13573,ENSG00000184205,TSPYL2
13574,ENSG00000184206,GOLGA6L4
13575,ENSG00000184207,PGP
13576,ENSG00000184209,SNRNP35
13577,ENSG00000184210,DGAT2L6
13578,ENSG00000184216,IRAK1
13579,ENSG00000184220,CMSS1
13580,ENSG00000184221,OLIG1
13581,ENSG00000184226,PCDH9
13582,ENSG00000184227,ACOT1
13583,ENSG00000184232,OAF
13584,ENSG00000184254,ALDH1A3
13585,ENSG00000184261,KCNK12
13586,ENSG00000184271,POU6F1
13587,ENSG00000184277,TM2D3
13588,ENSG00000184281,TSSC4
13589,ENSG00000184292,TACSTD2
13590,ENSG00000184302,SIX6
13591,ENSG00000184304,PRKD1
13592,ENSG00000184305,CCSER1
13593,ENSG00000184307,ZDHHC23
13594,ENSG00000184313,MROH7
13595,ENSG00000184321,OR51J1
13596,ENSG00000184330,S100A7A
13597,ENSG00000184343,SRPK3
13598,ENSG00000184344,GDF3
13599,ENSG00000184347,SLIT3
13600,ENSG00000184349,EFNA5
13601,ENSG00000184350,MRGPRE
13602,ENSG00000184361,SPATA32
13603,ENSG00000184363,PKP3
13604,ENSG00000184368,MAP7D2
13605,ENSG00000184371,CSF1
13606,ENSG00000184374,COLEC10
13607,ENSG00000184378,ACTRT3
13608,ENSG00000184381,PLA2G6
13609,ENSG00000184384,MAML2
13610,ENSG00000184388,PABPC1L2B
13611,ENSG00000184389,A3GALT2
13612,ENSG00000184402,SS18L1
13613,ENSG00000184408,KCND2
13614,ENSG00000184428,TOP1MT
13615,ENSG00000184432,COPB2
13616,ENSG00000184434,LRRC19
13617,ENSG00000184436,THAP7
13618,ENSG00000184445,KNTC1
13619,ENSG00000184451,CCR10
13620,ENSG00000184454,NCMAP
13621,ENSG00000184465,WDR27
13622,ENSG00000184470,TXNRD2
13623,ENSG00000184471,C1QTNF8
13624,ENSG00000184478,OR56A3
13625,ENSG00000184481,FOXO4
13626,ENSG00000184486,POU3F2
13627,ENSG00000184492,FOXD4L1
13628,ENSG00000184500,PROS1
13629,ENSG00000184502,GAST
13630,ENSG00000184508,HDDC3
13631,ENSG00000184517,ZFP1
13632,ENSG00000184524,CEND1
13633,ENSG00000184530,C6orf58
13634,ENSG00000184544,DHRS7C
13635,ENSG00000184557,SOCS3
13636,ENSG00000184564,SLITRK6
13637,ENSG00000184571,PIWIL3
13638,ENSG00000184574,LPAR5
13639,ENSG00000184575,XPOT
13640,ENSG00000184588,PDE4B
13641,ENSG00000184602,SNN
13642,ENSG00000184611,KCNH7
13643,ENSG00000184613,NELL2
13644,ENSG00000184634,MED12
13645,ENSG00000184635,ZNF93
13646,ENSG00000184647,PRSS55
13647,ENSG00000184650,ODF4
13648,ENSG00000184659,FOXD4L4
13649,ENSG00000184661,CDCA2
13650,ENSG00000184672,RALYL
13651,ENSG00000184675,AMER1
13652,ENSG00000184677,ZBTB40
13653,ENSG00000184697,CLDN6
13654,ENSG00000184708,EIF4ENIF1
13655,ENSG00000184709,LRRC26
13656,ENSG00000184716,SERINC4
13657,ENSG00000184719,RNLS
13658,ENSG00000184730,APOBR
13659,ENSG00000184731,FAM110C
13660,ENSG00000184735,DDX53
13661,ENSG00000184743,ATL3
13662,ENSG00000184752,NDUFA12
13663,ENSG00000184785,SMIM10
13664,ENSG00000184787,UBE2G2
13665,ENSG00000184788,SATL1
13666,ENSG00000184792,OSBP2
13667,ENSG00000184809,B3GALT5-AS1
13668,ENSG00000184828,ZBTB7C
13669,ENSG00000184831,APOO
13670,ENSG00000184838,PRR16
13671,ENSG00000184840,TMED9
13672,ENSG00000184845,DRD1
13673,ENSG00000184857,TMEM186
13674,ENSG00000184860,SDR42E1
13675,ENSG00000184863,RBM33
13676,ENSG00000184867,ARMCX2
13677,ENSG00000184887,BTBD6
13678,ENSG00000184898,RBM43
13679,ENSG00000184900,SUMO3
13680,ENSG00000184903,IMMP2L
13681,ENSG00000184905,TCEAL2
13682,ENSG00000184908,CLCNKB
13683,ENSG00000184911,DMRTC1B
13684,ENSG00000184916,JAG2
13685,ENSG00000184922,FMNL1
13686,ENSG00000184923,NUTM2A
13687,ENSG00000184924,PTRHD1
13688,ENSG00000184925,LCN12
13689,ENSG00000184937,WT1
13690,ENSG00000184939,ZFP90
13691,ENSG00000184949,FAM227A
13692,ENSG00000184979,USP18
13693,ENSG00000184984,CHRM5
13694,ENSG00000184985,SORCS2
13695,ENSG00000184986,TMEM121
13696,ENSG00000184988,TMEM106A
13697,ENSG00000184990,SIVA1
13698,ENSG00000184992,BRI3BP
13699,ENSG00000184995,IFNE
13700,ENSG00000184999,SLC22A10
13701,ENSG00000185002,RFX6
13702,ENSG00000185008,ROBO2
13703,ENSG00000185009,AP3M1
13704,ENSG00000185010,F8
13705,ENSG00000185013,NT5C1B
13706,ENSG00000185015,CA13
13707,ENSG00000185019,UBOX5
13708,ENSG00000185022,MAFF
13709,ENSG00000185024,BRF1
13710,ENSG00000185028,LRRC14B
13711,ENSG00000185033,SEMA4B
13712,ENSG00000185038,MROH2A
13713,ENSG00000185040,SPDYE16
13714,ENSG00000185043,CIB1
13715,ENSG00000185046,ANKS1B
13716,ENSG00000185049,NELFA
13717,ENSG00000185052,SLC24A3
13718,ENSG00000185053,SGCZ
13719,ENSG00000185055,EFCAB10
13720,ENSG00000185056,C5orf47
13721,ENSG00000185070,FLRT2
13722,ENSG00000185085,INTS5
13723,ENSG00000185088,RPS27L
13724,ENSG00000185090,MANEAL
13725,ENSG00000185101,ANO9
13726,ENSG00000185104,FAF1
13727,ENSG00000185105,MYADML2
13728,ENSG00000185112,FAM43A
13729,ENSG00000185127,C6orf120
13730,ENSG00000185129,PURA
13731,ENSG00000185133,INPP5J
13732,ENSG00000185149,NPY2R
13733,ENSG00000185155,MIXL1
13734,ENSG00000185156,MFSD6L
13735,ENSG00000185158,LRRC37B
13736,ENSG00000185163,DDX51
13737,ENSG00000185164,NOMO2
13738,ENSG00000185176,AQP12B
13739,ENSG00000185177,ZNF479
13740,ENSG00000185187,SIGIRR
13741,ENSG00000185189,NRBP2
13742,ENSG00000185198,PRSS57
13743,ENSG00000185201,IFITM2
13744,ENSG00000185215,TNFAIP2
13745,ENSG00000185219,ZNF445
13746,ENSG00000185220,PGBD2
13747,ENSG00000185231,MC2R
13748,ENSG00000185236,RAB11B
13749,ENSG00000185238,PRMT3
13750,ENSG00000185245,GP1BA
13751,ENSG00000185246,PRPF39
13752,ENSG00000185247,MAGEA11
13753,ENSG00000185250,PPIL6
13754,ENSG00000185252,ZNF74
13755,ENSG00000185261,KIAA0825
13756,ENSG00000185262,UBALD2
13757,ENSG00000185267,CDNF
13758,ENSG00000185269,NOTUM
13759,ENSG00000185272,RBM11
13760,ENSG00000185278,ZBTB37
13761,ENSG00000185290,NUPR2
13762,ENSG00000185298,CCDC137
13763,ENSG00000185303,SFTPA2
13764,ENSG00000185304,RGPD2
13765,ENSG00000185305,ARL15
13766,ENSG00000185306,C12orf56
13767,ENSG00000185313,SCN10A
13768,ENSG00000185324,CDK10
13769,ENSG00000185332,TMEM105
13770,ENSG00000185338,SOCS1
13771,ENSG00000185339,TCN2
13772,ENSG00000185340,GAS2L1
13773,ENSG00000185344,ATP6V0A2
13774,ENSG00000185352,HS6ST3
13775,ENSG00000185359,HGS
13776,ENSG00000185361,TNFAIP8L1
13777,ENSG00000185379,RAD51D
13778,ENSG00000185386,MAPK11
13779,ENSG00000185404,SP140L
13780,ENSG00000185414,MRPL30
13781,ENSG00000185420,SMYD3
13782,ENSG00000185433,LINC00158
13783,ENSG00000185436,IFNLR1
13784,ENSG00000185437,SH3BGR
13785,ENSG00000185442,FAM174B
13786,ENSG00000185467,KPNA7
13787,ENSG00000185475,TMEM179B
13788,ENSG00000185477,GPRIN3
13789,ENSG00000185479,KRT6B
13790,ENSG00000185480,PARPBP
13791,ENSG00000185482,STAC3
13792,ENSG00000185483,ROR1
13793,ENSG00000185499,MUC1
13794,ENSG00000185504,FAAP100
13795,ENSG00000185513,L3MBTL1
13796,ENSG00000185515,BRCC3
13797,ENSG00000185518,SV2B
13798,ENSG00000185519,FAM131C
13799,ENSG00000185523,SPATA45
13800,ENSG00000185527,PDE6G
13801,ENSG00000185532,PRKG1
13802,ENSG00000185551,NR2F2
13803,ENSG00000185559,DLK1
13804,ENSG00000185561,TLCD2
13805,ENSG00000185565,LSAMP
13806,ENSG00000185567,AHNAK2
13807,ENSG00000185585,OLFML2A
13808,ENSG00000185591,SP1
13809,ENSG00000185594,SPATA8
13810,ENSG00000185608,MRPL40
13811,ENSG00000185610,DBX2
13812,ENSG00000185615,PDIA2
13813,ENSG00000185619,PCGF3
13814,ENSG00000185621,LMLN
13815,ENSG00000185624,P4HB
13816,ENSG00000185627,PSMD13
13817,ENSG00000185630,PBX1
13818,ENSG00000185634,SHC4
13819,ENSG00000185640,KRT79
13820,ENSG00000185650,ZFP36L1
13821,ENSG00000185651,UBE2L3
13822,ENSG00000185652,NTF3
13823,ENSG00000185658,BRWD1
13824,ENSG00000185662,SMIM23
13825,ENSG00000185664,PMEL
13826,ENSG00000185666,SYN3
13827,ENSG00000185668,POU3F1
13828,ENSG00000185669,SNAI3
13829,ENSG00000185670,ZBTB3
13830,ENSG00000185674,LYG2
13831,ENSG00000185681,MORN5
13832,ENSG00000185686,PRAME
13833,ENSG00000185697,MYBL1
13834,ENSG00000185721,DRG1
13835,ENSG00000185722,ANKFY1
13836,ENSG00000185728,YTHDF3
13837,ENSG00000185730,ZNF696
13838,ENSG00000185736,ADARB2
13839,ENSG00000185737,NRG3
13840,ENSG00000185739,SRL
13841,ENSG00000185742,C11orf87
13842,ENSG00000185745,IFIT1
13843,ENSG00000185753,CXorf38
13844,ENSG00000185758,CLDN24
13845,ENSG00000185760,KCNQ5
13846,ENSG00000185761,ADAMTSL5
13847,ENSG00000185787,MORF4L1
13848,ENSG00000185792,NLRP9
13849,ENSG00000185798,WDR53
13850,ENSG00000185800,DMWD
13851,ENSG00000185803,SLC52A2
13852,ENSG00000185808,PIGP
13853,ENSG00000185811,IKZF1
13854,ENSG00000185813,PCYT2
13855,ENSG00000185818,NAT8L
13856,ENSG00000185823,NPAP1
13857,ENSG00000185825,BCAP31
13858,ENSG00000185829,ARL17A
13859,ENSG00000185838,GNB1L
13860,ENSG00000185842,DNAH14
13861,ENSG00000185860,CCDC190
13862,ENSG00000185863,TMEM210
13863,ENSG00000185869,ZNF829
13864,ENSG00000185873,TMPRSS11B
13865,ENSG00000185875,THNSL1
13866,ENSG00000185880,TRIM69
13867,ENSG00000185883,ATP6V0C
13868,ENSG00000185885,IFITM1
13869,ENSG00000185888,PRSS38
13870,ENSG00000185896,LAMP1
13871,ENSG00000185897,FFAR3
13872,ENSG00000185899,TAS2R60
13873,ENSG00000185900,POMK
13874,ENSG00000185904,LINC00839
13875,ENSG00000185905,C16orf54
13876,ENSG00000185909,KLHDC8B
13877,ENSG00000185915,KLHL34
13878,ENSG00000185917,SETD4
13879,ENSG00000185920,PTCH1
13880,ENSG00000185924,RTN4RL1
13881,ENSG00000185933,CALHM1
13882,ENSG00000185942,NKAIN3
13883,ENSG00000185946,RNPC3
13884,ENSG00000185947,ZNF267
13885,ENSG00000185950,IRS2
13886,ENSG00000185958,FAM186A
13887,ENSG00000185960,SHOX
13888,ENSG00000185962,LCE3A
13889,ENSG00000185963,BICD2
13890,ENSG00000185972,CCIN
13891,ENSG00000185973,TMLHE
13892,ENSG00000185985,SLITRK2
13893,ENSG00000185988,PLK5
13894,ENSG00000186001,LRCH3
13895,ENSG00000186007,LEMD1
13896,ENSG00000186009,ATP4B
13897,ENSG00000186010,NDUFA13
13898,ENSG00000186017,ZNF566
13899,ENSG00000186020,ZNF529
13900,ENSG00000186026,ZNF284
13901,ENSG00000186038,HTR3E
13902,ENSG00000186047,DLEU7
13903,ENSG00000186049,KRT73
13904,ENSG00000186051,TAL2
13905,ENSG00000186056,MATN1-AS1
13906,ENSG00000186063,AIDA
13907,ENSG00000186074,CD300LF
13908,ENSG00000186075,ZPBP2
13909,ENSG00000186081,KRT5
13910,ENSG00000186086,NBPF6
13911,ENSG00000186088,GSAP
13912,ENSG00000186094,AGBL4
13913,ENSG00000186104,CYP2R1
13914,ENSG00000186105,LRRC70
13915,ENSG00000186106,ANKRD46
13916,ENSG00000186111,PIP5K1C
13917,ENSG00000186115,CYP4F2
13918,ENSG00000186118,TEX38
13919,ENSG00000186130,ZBTB6
13920,ENSG00000186132,C2orf76
13921,ENSG00000186141,POLR3C
13922,ENSG00000186150,UBL4B
13923,ENSG00000186153,WWOX
13924,ENSG00000186160,CYP4Z1
13925,ENSG00000186174,BCL9L
13926,ENSG00000186184,POLR1D
13927,ENSG00000186185,KIF18B
13928,ENSG00000186187,ZNRF1
13929,ENSG00000186188,FFAR4
13930,ENSG00000186190,BPIFB3
13931,ENSG00000186191,BPIFB4
13932,ENSG00000186193,SAPCD2
13933,ENSG00000186197,EDARADD
13934,ENSG00000186198,SLC51B
13935,ENSG00000186204,CYP4F12
13936,ENSG00000186212,SOWAHB
13937,ENSG00000186222,BLOC1S4
13938,ENSG00000186226,LCE1E
13939,ENSG00000186230,ZNF749
13940,ENSG00000186231,KLHL32
13941,ENSG00000186265,BTLA
13942,ENSG00000186272,ZNF17
13943,ENSG00000186280,KDM4D
13944,ENSG00000186281,GPAT2
13945,ENSG00000186283,TOR3A
13946,ENSG00000186297,GABRA5
13947,ENSG00000186298,PPP1CC
13948,ENSG00000186300,ZNF555
13949,ENSG00000186310,NAP1L3
13950,ENSG00000186314,PRELID2
13951,ENSG00000186318,BACE1
13952,ENSG00000186326,RGS9BP
13953,ENSG00000186329,TMEM212
13954,ENSG00000186334,SLC36A3
13955,ENSG00000186335,SLC36A2
13956,ENSG00000186340,THBS2
13957,ENSG00000186350,RXRA
13958,ENSG00000186352,ANKRD37
13959,ENSG00000186364,NUDT17
13960,ENSG00000186376,ZNF75D
13961,ENSG00000186377,CYP4X1
13962,ENSG00000186395,KRT10
13963,ENSG00000186399,GOLGA8R
13964,ENSG00000186407,CD300E
13965,ENSG00000186409,CCDC30
13966,ENSG00000186416,NKRF
13967,ENSG00000186417,GLDN
13968,ENSG00000186432,KPNA4
13969,ENSG00000186439,TRDN
13970,ENSG00000186442,KRT3
13971,ENSG00000186448,ZNF197
13972,ENSG00000186451,SPATA12
13973,ENSG00000186452,TMPRSS12
13974,ENSG00000186453,FAM228A
13975,ENSG00000186458,DEFB132
13976,ENSG00000186462,NAP1L2
13977,ENSG00000186468,RPS23
13978,ENSG00000186469,GNG2
13979,ENSG00000186470,BTN3A2
13980,ENSG00000186471,AKAP14
13981,ENSG00000186472,PCLO
13982,ENSG00000186474,KLK12
13983,ENSG00000186479,RGS7BP
13984,ENSG00000186480,INSIG1
13985,ENSG00000186487,MYT1L
13986,ENSG00000186496,ZNF396
13987,ENSG00000186501,TMEM222
13988,ENSG00000186509,OR9Q1
13989,ENSG00000186510,CLCNKA
13990,ENSG00000186517,ARHGAP30
13991,ENSG00000186526,CYP4F8
13992,ENSG00000186529,CYP4F3
13993,ENSG00000186532,SMYD4
13994,ENSG00000186564,FOXD2
13995,ENSG00000186566,GPATCH8
13996,ENSG00000186567,CEACAM19
13997,ENSG00000186575,NF2
13998,ENSG00000186583,SPATC1
13999,ENSG00000186591,UBE2H
14000,ENSG00000186603,HPDL
14001,ENSG00000186615,KTN1-AS1
14002,ENSG00000186625,KATNA1
14003,ENSG00000186628,FSD2
14004,ENSG00000186635,ARAP1
14005,ENSG00000186638,KIF24
14006,ENSG00000186642,PDE2A
14007,ENSG00000186652,PRG2
14008,ENSG00000186654,PRR5
14009,ENSG00000186660,ZFP91
14010,ENSG00000186665,C17orf58
14011,ENSG00000186666,BCDIN3D
14012,ENSG00000186675,MAGEE2
14013,ENSG00000186684,CYP27C1
14014,ENSG00000186687,LYRM7
14015,ENSG00000186710,CFAP73
14016,ENSG00000186714,CCDC73
14017,ENSG00000186716,BCR
14018,ENSG00000186723,OR10H1
14019,ENSG00000186732,MPPED1
14020,ENSG00000186765,FSCN2
14021,ENSG00000186766,FOXI2
14022,ENSG00000186767,SPIN4
14023,ENSG00000186777,ZNF732
14024,ENSG00000186787,SPIN2B
14025,ENSG00000186788,SPATA31D3
14026,ENSG00000186790,FOXE3
14027,ENSG00000186792,HYAL3
14028,ENSG00000186806,VSIG10L
14029,ENSG00000186810,CXCR3
14030,ENSG00000186812,ZNF397
14031,ENSG00000186814,ZSCAN30
14032,ENSG00000186815,TPCN1
14033,ENSG00000186827,TNFRSF4
14034,ENSG00000186832,KRT16
14035,ENSG00000186834,HEXIM1
14036,ENSG00000186847,KRT14
14037,ENSG00000186854,TRABD2A
14038,ENSG00000186862,PDZD7
14039,ENSG00000186866,POFUT2
14040,ENSG00000186867,QRFPR
14041,ENSG00000186871,ERCC6L
14042,ENSG00000186889,TMEM17
14043,ENSG00000186891,TNFRSF18
14044,ENSG00000186895,FGF3
14045,ENSG00000186897,C1QL4
14046,ENSG00000186907,RTN4RL2
14047,ENSG00000186908,ZDHHC17
14048,ENSG00000186910,SERPINA11
14049,ENSG00000186912,P2RY4
14050,ENSG00000186918,ZNF395
14051,ENSG00000186919,ZACN
14052,ENSG00000186951,PPARA
14053,ENSG00000186952,TMEM232
14054,ENSG00000186960,LINC01551
14055,ENSG00000186967,KRTAP19-4
14056,ENSG00000186971,KRTAP13-4
14057,ENSG00000186976,EFCAB6
14058,ENSG00000186977,KRTAP19-5
14059,ENSG00000186994,KANK3
14060,ENSG00000186998,EMID1
14061,ENSG00000187003,ACTL7A
14062,ENSG00000187010,RHD
14063,ENSG00000187017,ESPN
14064,ENSG00000187021,PNLIPRP1
14065,ENSG00000187024,PTRH1
14066,ENSG00000187026,KRTAP21-2
14067,ENSG00000187033,SAMD7
14068,ENSG00000187037,GPR141
14069,ENSG00000187045,TMPRSS6
14070,ENSG00000187048,CYP4A11
14071,ENSG00000187049,TMEM216
14072,ENSG00000187051,RPS19BP1
14073,ENSG00000187054,TMPRSS11A
14074,ENSG00000187068,C3orf70
14075,ENSG00000187079,TEAD1
14076,ENSG00000187080,OR2AK2
14077,ENSG00000187091,PLCD1
14078,ENSG00000187094,CCK
14079,ENSG00000187097,ENTPD5
14080,ENSG00000187098,MITF
14081,ENSG00000187105,HEATR4
14082,ENSG00000187109,NAP1L1
14083,ENSG00000187118,CMC1
14084,ENSG00000187122,SLIT1
14085,ENSG00000187123,LYPD6
14086,ENSG00000187134,AKR1C1
14087,ENSG00000187135,VSTM2B
14088,ENSG00000187140,FOXD3
14089,ENSG00000187144,SPATA21
14090,ENSG00000187147,RNF220
14091,ENSG00000187151,ANGPTL5
14092,ENSG00000187164,SHTN1
14093,ENSG00000187187,ZNF546
14094,ENSG00000187189,TSPYL4
14095,ENSG00000187193,MT1X
14096,ENSG00000187210,GCNT1
14097,ENSG00000187231,SESTD1
14098,ENSG00000187239,FNBP1
14099,ENSG00000187240,DYNC2H1
14100,ENSG00000187243,MAGED4B
14101,ENSG00000187244,BCAM
14102,ENSG00000187257,RSBN1L
14103,ENSG00000187258,NPSR1
14104,ENSG00000187260,WDR86
14105,ENSG00000187266,EPOR
14106,ENSG00000187268,FAM9C
14107,ENSG00000187288,CIDEC
14108,ENSG00000187323,DCC
14109,ENSG00000187325,TAF9B
14110,ENSG00000187372,PCDHB13
14111,ENSG00000187391,MAGI2
14112,ENSG00000187398,LUZP2
14113,ENSG00000187416,LHFPL3
14114,ENSG00000187446,CHP1
14115,ENSG00000187474,FPR3
14116,ENSG00000187479,C11orf96
14117,ENSG00000187486,KCNJ11
14118,ENSG00000187492,CDHR4
14119,ENSG00000187498,COL4A1
14120,ENSG00000187510,PLEKHG7
14121,ENSG00000187513,GJA4
14122,ENSG00000187514,PTMA
14123,ENSG00000187522,HSPA14
14124,ENSG00000187527,ATP13A5
14125,ENSG00000187531,SIRT7
14126,ENSG00000187533,PRR27
14127,ENSG00000187535,IFT140
14128,ENSG00000187537,POTEG
14129,ENSG00000187546,AGMO
14130,ENSG00000187550,SBK2
14131,ENSG00000187553,CYP26C1
14132,ENSG00000187554,TLR5
14133,ENSG00000187555,USP7
14134,ENSG00000187559,FOXD4L3
14135,ENSG00000187566,NHLRC1
14136,ENSG00000187581,COX8C
14137,ENSG00000187583,PLEKHN1
14138,ENSG00000187595,ZNF385C
14139,ENSG00000187601,MAGEH1
14140,ENSG00000187605,TET3
14141,ENSG00000187607,ZNF286A
14142,ENSG00000187608,ISG15
14143,ENSG00000187609,EXD3
14144,ENSG00000187626,ZKSCAN4
14145,ENSG00000187627,RGPD1
14146,ENSG00000187634,SAMD11
14147,ENSG00000187642,PERM1
14148,ENSG00000187658,C5orf52
14149,ENSG00000187664,HAPLN4
14150,ENSG00000187672,ERC2
14151,ENSG00000187676,B3GLCT
14152,ENSG00000187678,SPRY4
14153,ENSG00000187682,ERAS
14154,ENSG00000187688,TRPV2
14155,ENSG00000187689,AMTN
14156,ENSG00000187713,TMEM203
14157,ENSG00000187715,KBTBD12
14158,ENSG00000187720,THSD4
14159,ENSG00000187726,DNAJB13
14160,ENSG00000187730,GABRD
14161,ENSG00000187733,AMY1C
14162,ENSG00000187735,TCEA1
14163,ENSG00000187736,NHEJ1
14164,ENSG00000187741,FANCA
