,0
1565,CHERP
1566,USP40
1567,POMGNT1
1568,RAD54L
1569,MAST2
1570,DNAJA1
1571,B4GALT1
1572,CHMP5
1573,NFX1
1574,AQP6
1575,DIMT1
1576,IPO11
1577,FOLH1
1578,EIF2AK1
1579,NME8
1580,EPDR1
1581,SNX10
1582,SEPHS1
1583,MRPL28
1584,HBQ1
1585,ITPKC
1586,FAT2
1587,RBM22
1588,TMED2
1589,ERO1B
1590,ZFAND6
1591,HSD17B2
1592,TXLNG
1593,PPEF1
1594,LAT2
1595,HUWE1
1596,ZW10
1597,ALG9
1598,MYBPC2
1599,NOX4
1600,ACOX3
1601,MTMR2
1602,PPP1R15A
1603,HSD17B14
1604,TRIP6
1605,ACHE
1606,FTL
1607,SRRT
1608,BAX
1609,NLK
1610,PIGS
1611,ADAMTS2
1612,ATXN7L3
1613,PGS1
1614,PSMC5
1615,UIMC1
1616,CETP
1617,MMP2
1618,MT3
1619,LPCAT2
1620,GNAO1
1621,OGFOD1
1622,SH3BP2
1623,NOP14
1624,ADD1
1625,L2HGDH
1626,TXNDC16
1627,RTRAF
1628,NID2
1629,GMCL1
1630,SF3B2
1631,KLHL42
1632,GNAS
1633,DNM1L
1634,PTHLH
1635,PHACTR3
1636,ERGIC2
1637,TFAP2C
1638,AURKA
1639,CASS4
1640,PIR
1641,AAMDC
1642,RFX2
1643,METTL2A
1644,SULT2B1
1645,ALG6
1646,PTPN4
1647,DDX18
1648,KHSRP
1649,GNA11
1650,EDEM2
1651,DNMT3B
1652,TPX2
1653,PDRG1
1654,EPB41L1
1655,DOCK9
1656,ANKRD10
1657,TGDS
1658,DOCK3
1659,C3orf18
1660,COQ9
1661,TMEM40
1662,KIF9
1663,ARHGAP28
1664,CRLS1
1665,PPP1R13B
1666,ATRN
1667,SMOX
1668,SIGLEC1
1669,FKBP1A
1670,NSFL1C
1671,SLC4A11
1672,ZNF343
1673,EBF4
1674,CPXM1
1675,MAVS
1676,LZTS3
1677,F11
1678,XRN2
1679,KIZ
1680,DYNLL1
1681,TESC
1682,SNX5
1683,RPL6
1684,SIRPG
1685,MAPKAPK5
1686,P2RX7
1687,ESF1
1688,RBBP9
1689,ANAPC5
1690,SLC23A2
