,0
1003,ENSG00000226484
1004,ENSG00000233828
1005,ENSG00000238198
1006,ENSG00000173421
1007,ENSG00000186479
1008,ENSG00000165633
1009,ENSG00000109685
1010,ENSG00000198670
1011,ENSG00000142065
1012,ENSG00000083168
1013,ENSG00000280262
1014,ENSG00000101187
1015,ENSG00000178928
1016,ENSG00000169684
1017,ENSG00000261319
1018,ENSG00000147027
1019,ENSG00000250067
1020,ENSG00000137842
1021,ENSG00000166619
1022,ENSG00000164741
1023,ENSG00000189056
1024,ENSG00000264937
1025,ENSG00000224376
1026,ENSG00000198848
1027,ENSG00000140795
1028,ENSG00000165105
1029,ENSG00000270946
1030,ENSG00000240045
1031,ENSG00000136869
1032,ENSG00000179577
1033,ENSG00000174844
1034,ENSG00000240731
1035,ENSG00000182489
1036,ENSG00000115946
1037,ENSG00000116455
1038,ENSG00000224371
1039,ENSG00000170345
1040,ENSG00000139620
1041,ENSG00000245164
1042,ENSG00000110697
1043,ENSG00000259008
1044,ENSG00000197894
1045,ENSG00000280300
1046,ENSG00000159217
1047,ENSG00000131050
1048,ENSG00000241479
1049,ENSG00000049540
1050,ENSG00000126247
1051,ENSG00000122705
1052,ENSG00000175416
1053,ENSG00000260744
1054,ENSG00000267288
1055,ENSG00000166676
1056,ENSG00000259709
1057,ENSG00000139973
1058,ENSG00000228817
1059,ENSG00000005022
1060,ENSG00000260440
1061,ENSG00000231389
1062,ENSG00000198001
1063,ENSG00000161847
1064,ENSG00000167550
1065,ENSG00000277245
1066,ENSG00000143801
1067,ENSG00000105509
1068,ENSG00000265008
1069,ENSG00000213625
1070,ENSG00000122643
1071,ENSG00000135828
1072,ENSG00000254347
1073,ENSG00000255279
1074,ENSG00000185973
1075,ENSG00000215014
1076,ENSG00000233824
1077,ENSG00000261715
1078,ENSG00000164287
1079,ENSG00000182134
1080,ENSG00000185798
1081,ENSG00000107669
1082,ENSG00000226332
1083,ENSG00000143375
1084,ENSG00000071564
1085,ENSG00000197363
1086,ENSG00000103034
1087,ENSG00000234741
1088,ENSG00000127920
1089,ENSG00000271670
1090,ENSG00000173811
1091,ENSG00000253768
1092,ENSG00000226979
1093,ENSG00000081277
1094,ENSG00000169851
1095,ENSG00000258584
1096,ENSG00000136802
1097,ENSG00000258752
1098,ENSG00000184210
1099,ENSG00000183798
1100,ENSG00000162909
1101,ENSG00000035687
1102,ENSG00000224698
1103,ENSG00000254480
1104,ENSG00000108370
1105,ENSG00000162676
1106,ENSG00000225339
1107,ENSG00000242078
1108,ENSG00000256870
1109,ENSG00000260232
1110,ENSG00000249581
1111,ENSG00000268362
1112,ENSG00000135960
1113,ENSG00000169733
1114,ENSG00000140553
1115,ENSG00000265980
1116,ENSG00000203985
1117,ENSG00000235939
1118,ENSG00000069667
1119,ENSG00000196581
1120,ENSG00000149806
1121,ENSG00000188660
1122,ENSG00000108309
1123,ENSG00000002587
1124,ENSG00000145908
1125,ENSG00000146776
1126,ENSG00000273104
1127,ENSG00000115486
1128,ENSG00000273674
1129,ENSG00000279806
1130,ENSG00000237452
1131,ENSG00000272568
1132,ENSG00000117899
1133,ENSG00000269994
1134,ENSG00000261636
1135,ENSG00000270885
1136,ENSG00000279833
1137,ENSG00000163608
1138,ENSG00000178202
1139,ENSG00000227953
1140,ENSG00000197405
1141,ENSG00000120708
1142,ENSG00000175267
1143,ENSG00000078124
1144,ENSG00000125780
1145,ENSG00000101638
1146,ENSG00000214293
1147,ENSG00000172889
1148,ENSG00000165685
1149,ENSG00000263537
1150,ENSG00000279960
1151,ENSG00000196652
1152,ENSG00000014123
1153,ENSG00000146070
1154,ENSG00000136010
1155,ENSG00000063177
1156,ENSG00000141526
1157,ENSG00000280725
1158,ENSG00000126814
1159,ENSG00000232835
1160,ENSG00000164074
1161,ENSG00000196826
1162,ENSG00000113615
1163,ENSG00000121552
1164,ENSG00000224592
1165,ENSG00000269873
1166,ENSG00000187325
1167,ENSG00000168591
1168,ENSG00000233661
1169,ENSG00000138162
1170,ENSG00000204033
1171,ENSG00000254111
1172,ENSG00000228878
1173,ENSG00000283633
1174,ENSG00000254239
1175,ENSG00000164294
1176,ENSG00000268756
1177,ENSG00000125337
1178,ENSG00000260816
1179,ENSG00000280069
1180,ENSG00000125656
1181,ENSG00000279080
1182,ENSG00000113649
1183,ENSG00000244468
1184,ENSG00000233593
1185,ENSG00000248545
1186,ENSG00000004866
1187,ENSG00000103241
1188,ENSG00000259448
1189,ENSG00000260645
1190,ENSG00000113248
1191,ENSG00000266968
1192,ENSG00000259065
1193,ENSG00000168925
1194,ENSG00000159131
1195,ENSG00000155011
1196,ENSG00000272449
1197,ENSG00000283445
1198,ENSG00000163467
1199,ENSG00000188800
1200,ENSG00000196511
1201,ENSG00000249715
1202,ENSG00000150977
1203,ENSG00000226445
1204,ENSG00000126890
1205,ENSG00000134574
1206,ENSG00000223609
1207,ENSG00000197153
1208,ENSG00000233452
1209,ENSG00000147459
1210,ENSG00000268603
1211,ENSG00000243627
1212,ENSG00000107187
1213,ENSG00000107443
1214,ENSG00000166452
1215,ENSG00000251526
1216,ENSG00000137745
1217,ENSG00000278828
1218,ENSG00000134030
1219,ENSG00000125648
1220,ENSG00000258028
1221,ENSG00000160182
1222,ENSG00000174775
1223,ENSG00000235903
1224,ENSG00000186480
1225,ENSG00000263627
1226,ENSG00000258315
1227,ENSG00000163319
1228,ENSG00000165138
1229,ENSG00000138399
1230,ENSG00000103035
1231,ENSG00000184307
1232,ENSG00000197079
1233,ENSG00000177917
1234,ENSG00000239911
1235,ENSG00000171124
1236,ENSG00000274918
1237,ENSG00000186193
1238,ENSG00000104671
1239,ENSG00000115084
1240,ENSG00000261523
1241,ENSG00000171954
1242,ENSG00000171847
1243,ENSG00000267577
1244,ENSG00000171219
1245,ENSG00000166546
1246,ENSG00000262179
1247,ENSG00000100815
